N/R/U,Applicant,BLA Number,Proprietary Name,Proper Name,BLA Type,Strength,Dosage Form,Route of Administration,Product Presentation,Status,Licensure,Approval Date,Ref. Product Proper Name,Ref. Product Proprietary Name,Supplement Number,Submission Type,License Number,Product Number,Center,Date of First Licensure,Exclusivity Expiration Date,First Interchangeable Exclusivity Exp. Date,Ref. Product Exclusivity Exp. Date,Orphan Exclusivity Exp. Date
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),40MCG/0.4ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,034,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),60MCG/0.3ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,035,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),100MCG/0.5ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,036,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),150MCG/0.3ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,037,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),200MCG/0.4ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,038,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),300MCG/0.6ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,039,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),500MCG/1ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,040,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),25MCG/0.42ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,041,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),40MCG/0.4ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,042,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),60MCG/0.3ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,043,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),100MCG/0.5ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,044,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),150MCG/0.3ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,045,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),200MCG/0.4ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,046,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),300MCG/0.6ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,047,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),500MCG/1ML,Injection,"Intravenous, Subcutaneous",Autoinjector,Disc,Licensed,6/29/2006,-,,5113,Supplement,1080,048,CDER,,,,,
,"Amgen, Inc.",103951,Aranesp,darbepoetin alpha,351(a),10MCG/0.4ML,Injection,"Intravenous, Subcutaneous",Pre-Filled Syringe,Rx,Licensed,,-,,,Supplement,1080,049,CDER,,,,,
,CSL Behring LLC,103953,"Monoclate, Monoclate-P",Antihemophilic Factor (Human),351(a),500IU,For Injection,Intravenous,Vial,Disc,Licensed,5/14/2003,,,1000,Supplement,1767,001,CBER,3/11/1966,,,,
,CSL Behring LLC,103953,"Monoclate, Monoclate-P",Antihemophilic Factor (Human),351(a),1000IU,For Injection,Intravenous,Vial,Disc,Licensed,5/14/2003,,,1000,Supplement,1767,002,CBER,3/11/1966,,,,
,CSL Behring LLC,103953,"Monoclate, Monoclate-P",Antihemophilic Factor (Human),351(a),250IU,For Injection,Intravenous,Vial,Disc,Licensed,5/14/2003,,,1000,Supplement,1767,003,CBER,3/11/1966,,,,
,CSL Behring LLC,103953,"Monoclate, Monoclate-P",Antihemophilic Factor (Human),351(a),1500IU,For Injection,Intravenous,Vial,Disc,Licensed,3/4/2004,,,5074,Supplement,1767,004,CBER,3/11/1966,,,,
,CSL Behring LLC,103955,"Albuminar, Albuminar-20, Albuminar-25, Albuminar-5",Albumin (Human),351(a),20% G,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/17/2000,,,0,Original,1767,001,CBER,8/27/1941,,,,
,CSL Behring LLC,103955,"Albuminar, Albuminar-20, Albuminar-25, Albuminar-5",Albumin (Human),351(a),25% G,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/17/2000,,,0,Original,1767,002,CBER,8/27/1941,,,,
,CSL Behring LLC,103955,"Albuminar, Albuminar-20, Albuminar-25, Albuminar-5",Albumin (Human),351(a),5% G,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/17/2000,,,1013,Supplement,1767,003,CBER,8/27/1941,,,,
,CSL Behring LLC,103957,Mononine,Coagulation Factor IX (Human),351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/17/2000,,,0,Original,1767,001,CBER,12/31/1990,,,,
,CSL Behring LLC,103957,Mononine,Coagulation Factor IX (Human),351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/17/2000,,,0,Original,1767,002,CBER,12/31/1990,,,,
,CSL Behring GmbH,103960,Humate-P,Antihemophilic Factor/von Willebrand Factor Complex (Human),351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/11/2000,,,0,Original,1765,001,CBER,8/15/1978,,,,
,CSL Behring GmbH,103960,Humate-P,Antihemophilic Factor/von Willebrand Factor Complex (Human),351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/11/2000,,,0,Original,1765,002,CBER,8/15/1978,,,,
,CSL Behring GmbH,103960,Humate-P,Antihemophilic Factor/von Willebrand Factor Complex (Human),351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/11/2000,,,0,Original,1765,003,CBER,8/15/1978,,,,
,"Hoffmann-La Roche, Inc. c/o Genentech, Inc.",103964,Pegasys,peginterferon alfa-2a,351(a),180MCG/ML,Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,10/16/2002,-,,,Original,0136,001,CDER,,,,,
,"Hoffmann-La Roche, Inc. c/o Genentech, Inc.",103964,Pegasys,peginterferon alfa-2a,351(a),180MCG/0.5ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,1/7/2004,-,,5011,Supplement,0136,002,CDER,,,,,
,"Hoffmann-La Roche, Inc. c/o Genentech, Inc.",103964,Pegasys,peginterferon alfa-2a,351(a),180MCG/0.5ML,Injection,Subcutaneous,Autoinjector,Disc,Licensed,9/29/2011,-,,5204,Supplement,0136,003,CDER,,,,,
,"Hoffmann-La Roche, Inc. c/o Genentech, Inc.",103964,Pegasys,peginterferon alfa-2a,351(a),135MCG/0.5ML,Injection,Subcutaneous,Autoinjector,Disc,Licensed,9/29/2011,-,,5204,Supplement,0136,004,CDER,,,,,
,ALK - Abello A/S,103969,Pharmalgen,"Venoms, Honey Bee Venom",351(a),100UG/ML,For Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,10/8/1991,,,0,Original,1292,001,CBER,3/22/1979,,,,
,ALK - Abello A/S,103969,Pharmalgen,"Venoms, Honey Bee Venom",351(a),100UG/ML,For Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,10/8/1991,,,0,Original,1292,002,CBER,3/22/1979,,,,
,ALK - Abello A/S,103970,Pharmalgen,"Venoms, Mixed Vespid Venom Protein",351(a),300UG/ML,For Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,10/8/1991,,,0,Original,1292,001,CBER,3/22/1979,,,,
,ALK - Abello A/S,103970,Pharmalgen,"Venoms, Mixed Vespid Venom Protein",351(a),300UG/ML,For Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,10/8/1991,,,0,Original,1292,002,CBER,3/22/1979,,,,
,ALK - Abello A/S,103971,Pharmalgen,"Venoms, Wasp Venom Protein",351(a),100UG/ML,For Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,10/8/1991,,,0,Original,1292,001,CBER,3/22/1979,,,,
,ALK - Abello A/S,103971,Pharmalgen,"Venoms, Wasp Venom Protein",351(a),100UG/ML,For Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,10/8/1991,,,0,Original,1292,002,CBER,3/22/1979,,,,
,ALK - Abello A/S,103972,Pharmalgen,"Venoms, White Faced Hornet Venom Protein",351(a),100UG/ML,For Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,10/8/1991,,,0,Original,1292,001,CBER,3/22/1979,,,,
,ALK - Abello A/S,103972,Pharmalgen,"Venoms, White Faced Hornet Venom Protein",351(a),100UG/ML,For Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,10/8/1991,,,0,Original,1292,002,CBER,3/22/1979,,,,
,ALK - Abello A/S,103973,Pharmalgen,"Venoms, Yellow Hornet Venom Protein",351(a),100UG/ML,For Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,10/8/1991,,,0,Original,1292,001,CBER,3/22/1979,,,,
,ALK - Abello A/S,103973,Pharmalgen,"Venoms, Yellow Hornet Venom Protein",351(a),100UG/ML,For Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,10/8/1991,,,0,Original,1292,002,CBER,3/22/1979,,,,
,ALK - Abello A/S,103974,Pharmalgen,"Venoms, Yellow Jacket Venom Protein",351(a),100UG/ML,For Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,10/8/1991,,,0,Original,1292,001,CBER,1/1/1983,,,,
,ALK - Abello A/S,103974,Pharmalgen,"Venoms, Yellow Jacket Venom Protein",351(a),100UG/ML,For Injection,Intradermal,Multi-Dose Vial,Rx,Licensed,10/8/1991,,,0,Original,1292,002,CBER,1/1/1983,,,,
,"Genentech, Inc.",103976,Xolair,omalizumab,351(a),150MG,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,6/20/2003,-,,,Original,1048,001,CDER,,,,,
,"Genentech, Inc.",103976,Xolair,omalizumab,351(a),75MG/0.5ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,9/28/2018,-,,5231,Supplement,1048,002,CDER,,,,,
,"Genentech, Inc.",103976,Xolair,omalizumab,351(a),150MG/ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,9/28/2018,-,,5231,Supplement,1048,003,CDER,,,,,
,Genzyme Corporation,103979,Fabrazyme,agalsidase beta,351(a),35MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/24/2003,-,,,Original,1596,001,CDER,,,,,4/24/2010
,Genzyme Corporation,103979,Fabrazyme,agalsidase beta,351(a),5MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,10/10/2003,-,,5001,Supplement,1596,002,CDER,,,,,4/24/2010
,Baxter Healthcare Corporation,103980,Tisseel,Fibrin Sealant (Tisseel),351(a),10ML,For Injection,Topical,Pre-Filled Syringe,Rx,Licensed,2/7/2000,,,0,Original,0140,001,CBER,5/1/1998,,,,
,Baxter Healthcare Corporation,103980,Tisseel,Fibrin Sealant (Tisseel),351(a),10ML,For Injection,Topical,Single-Dose Vial,Rx,Licensed,2/7/2000,,,0,Original,0140,002,CBER,5/1/1998,,,,
,Baxter Healthcare Corporation,103980,Tisseel,Fibrin Sealant (Tisseel),351(a),2ML,For Injection,Topical,Pre-Filled Syringe,Rx,Licensed,2/7/2000,,,0,Original,0140,003,CBER,5/1/1998,,,,
,Baxter Healthcare Corporation,103980,Tisseel,Fibrin Sealant (Tisseel),351(a),2ML,For Injection,Topical,Single-Dose Vial,Rx,Licensed,2/7/2000,,,0,Original,0140,004,CBER,5/1/1998,,,,
,Baxter Healthcare Corporation,103980,Tisseel,Fibrin Sealant (Tisseel),351(a),4ML,For Injection,Topical,Pre-Filled Syringe,Rx,Licensed,2/7/2000,,,0,Original,0140,005,CBER,5/1/1998,,,,
,Baxter Healthcare Corporation,103980,Tisseel,Fibrin Sealant (Tisseel),351(a),4ML,For Injection,Topical,Single-Dose Vial,Rx,Licensed,2/7/2000,,,0,Original,0140,006,CBER,5/1/1998,,,,
,Omrix Biopharmaceuticals Ltd,125010,"Crosseal, Evicel",Fibrin Sealant (Human),351(a),5ML,Spray,Topical,Single-Dose Vial,Rx,Licensed,3/21/2003,,,0,Original,1603,001,CBER,3/21/2003,,,,
,Omrix Biopharmaceuticals Ltd,125010,"Crosseal, Evicel",Fibrin Sealant (Human),351(a),1ML,Spray,Topical,Single-Dose Vial,Rx,Licensed,3/21/2003,,,0,Original,1603,002,CBER,3/21/2003,,,,
,Omrix Biopharmaceuticals Ltd,125010,"Crosseal, Evicel",Fibrin Sealant (Human),351(a),2ML,Spray,Topical,Single-Dose Vial,Rx,Licensed,3/21/2003,,,0,Original,1603,003,CBER,3/21/2003,,,,
,GlaxoSmithKline LLC,125011,Bexxar,tositumomab and iodine I-131 tositumomab,351(a),35MG,Injection,Intravenous,Single-Dose Vial,Disc,Voluntarily Revoked,6/27/2003,-,,,,1727,001,CDER,,,,,
,GlaxoSmithKline LLC,125011,Bexxar,tositumomab and iodine I-131 tositumomab,351(a),225MG,Injection,Intravenous,Single-Dose Vial,Disc,Voluntarily Revoked,6/27/2003,-,,,,1727,002,CDER,,,,,
,Acrotech Biopharma LLC,125019,Zevalin,ibritumomab tiuxetan,351(a),3.2MG/2ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,2/19/2002,-,,,Original,2159,001,CDER,,,,,2/19/2009
,"MedImmune, LLC",125020,"Flumist, Flumist Quad","Influenza Vaccine Live, Intranasal",351(a),10X6.5-7.5 TCID,Suspension,Nasal,Pump Spray,Disc,Licensed,6/17/2003,,,0,Original,1799,001,CBER,6/17/2003,,,,
,"MedImmune, LLC",125020,"Flumist, Flumist Quad","Influenza Vaccine Live, Intranasal",351(a),0.2ML,Suspension,Nasal,Pump Spray,Rx,Licensed,2/29/2012,,,1668,Supplement,1799,002,CBER,6/17/2003,,,,
,Eli Lilly and Company,125029,Xigris,drotrecogin alfa,351(a),5MG,Injection,Intravenous,Single-Dose Vial,Disc,Voluntarily Revoked,11/21/2001,-,,,,1611,001,CDER,,,,,
,Eli Lilly and Company,125029,Xigris,drotrecogin alfa,351(a),20MG,Injection,Intravenous,Single-Dose Vial,Disc,Voluntarily Revoked,11/21/2001,-,,,,1611,002,CDER,,,,,
,"Amgen, Inc.",125031,Neulasta,pegfilgrastim,351(a),6MG/0.6ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,1/31/2002,-,,,Original,1080,001,CDER,,,,,11/13/2022
,"Amgen, Inc.",125031,Neulasta Onpro,pegfilgrastim,351(a),6MG/0.6ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,12/23/2014,-,,175,Supplement,1080,002,CDER,,,,,11/13/2022
,California Department of Public Health (CDPH),125034,BabyBig,Botulism Immune Globulin Intravenous (Human),351(a),100MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,10/23/2003,,,0,Original,1797,001,CBER,10/23/2003,,,,
,Saol Therapeuctics Research Limited,125035,Hepagam B,Hepatitis B Immune Globulin (Human),351(a),>1560IU/5ML,Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,1/27/2006,,,0,Original,2098,001,CBER,6/15/1977,,,,
,Saol Therapeuctics Research Limited,125035,Hepagam B,Hepatitis B Immune Globulin (Human),351(a),>312IU/ML,Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,1/27/2006,,,0,Original,2098,002,CBER,6/15/1977,,,,
,"Astellas Pharma US, Inc.",125036,Amevive,alefacept,351(a),7.5MG,For Injection,Intravenous,Single-Dose Vial,Disc,Voluntarily Revoked,1/30/2003,-,,,Original,1748,001,CDER,,,,,
,"Astellas Pharma US, Inc.",125036,Amevive,alefacept,351(a),15MG,For Injection,Intramuscular,Single-Dose Vial,Disc,Voluntarily Revoked,1/30/2003,-,,,Original,1748,002,CDER,,,,,
,Baxalta US Inc.,125039,"Aralast, Aralast Np",Alpha-1-Proteinase Inhibitor (Human),351(a),0.5G,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/23/2002,,,0,Original,2020,001,CBER,12/2/1987,,,,
,Baxalta US Inc.,125039,"Aralast, Aralast Np",Alpha-1-Proteinase Inhibitor (Human),351(a),1.0G,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/23/2002,,,0,Original,2020,002,CBER,12/2/1987,,,,
,Grifols Therapeutics LLC,125046,"Gammaked (Kendrion), Gamunex-C",Immune Globulin Injection (Human) 10% Caprylate/Chromatography Purified,351(a),2.5G,Injection,"Intravenous, Subcutaneous",Single-Use Bottle,Rx,Licensed,8/27/2003,,,0,Original,1871,001,CBER,8/27/2003,,,,
,Grifols Therapeutics LLC,125046,"Gammaked (Kendrion), Gamunex-C",Immune Globulin Injection (Human) 10% Caprylate/Chromatography Purified,351(a),5G,Injection,"Intravenous, Subcutaneous",Single-Use Bottle,Rx,Licensed,8/27/2003,,,0,Original,1871,002,CBER,8/27/2003,,,,
,Grifols Therapeutics LLC,125046,"Gammaked (Kendrion), Gamunex-C",Immune Globulin Injection (Human) 10% Caprylate/Chromatography Purified,351(a),10G,Injection,"Intravenous, Subcutaneous",Single-Use Bottle,Rx,Licensed,8/27/2003,,,0,Original,1871,003,CBER,8/27/2003,,,,
,Grifols Therapeutics LLC,125046,"Gammaked (Kendrion), Gamunex-C",Immune Globulin Injection (Human) 10% Caprylate/Chromatography Purified,351(a),1G,Injection,Intravenous,Bottle,Rx,Licensed,8/27/2003,,,0,Original,1871,004,CBER,8/27/2003,,,,
,Grifols Therapeutics LLC,125046,"Gammaked (Kendrion), Gamunex-C",Immune Globulin Injection (Human) 10% Caprylate/Chromatography Purified,351(a),20G,Injection,"Intravenous, Subcutaneous",Single-Use Bottle,Rx,Licensed,8/27/2003,,,0,Original,1871,005,CBER,8/27/2003,,,,
,Grifols Therapeutics LLC,125046,"Gammaked (Kendrion), Gamunex-C",Immune Globulin Injection (Human) 10% Caprylate/Chromatography Purified,351(a),40G,Injection,"Intravenous, Subcutaneous",Single-Use Bottle,Rx,Licensed,8/27/2003,,,0,Original,1871,006,CBER,8/27/2003,,,,
,AbbVie Inc.,125057,Humira,adalimumab,351(a),80MG/0.8ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,4/21/2017,-,,401,Supplement,1889,001,CDER,,,,,10/16/2025
,AbbVie Inc.,125057,Humira,adalimumab,351(a),80MG/0.8ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,10/17/2016,-,,400,Supplement,1889,002,CDER,,,,,10/16/2025
,AbbVie Inc.,125057,Humira,adalimumab,351(a),40MG/0.8ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,12/31/2002,-,,,Original,1889,003,CDER,,,,,10/16/2025
,AbbVie Inc.,125057,Humira,adalimumab,351(a),40MG/0.4ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,3/9/2016,-,,398,Supplement,1889,004,CDER,,,,,10/16/2025
,AbbVie Inc.,125057,Humira,adalimumab,351(a),40MG/0.8ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,12/31/2002,-,,,Original,1889,005,CDER,,,,,10/16/2025
,AbbVie Inc.,125057,Humira,adalimumab,351(a),40MG/0.4ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,11/23/2015,-,,394,Supplement,1889,006,CDER,,,,,10/16/2025
,AbbVie Inc.,125057,Humira,adalimumab,351(a),20MG/0.4ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,2/21/2008,-,,114,Supplement,1889,007,CDER,,,,,10/16/2025
,AbbVie Inc.,125057,Humira,adalimumab,351(a),20MG/0.2ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,4/28/2017,-,,402,Supplement,1889,008,CDER,,,,,10/16/2025
,AbbVie Inc.,125057,Humira,adalimumab,351(a),10MG/0.2ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,9/23/2014,-,,356,Supplement,1889,009,CDER,,,,,10/16/2025
,AbbVie Inc.,125057,Humira,adalimumab,351(a),10MG/0.1ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,4/28/2017,-,,402,Supplement,1889,010,CDER,,,,,10/16/2025
,AbbVie Inc.,125057,Humira,adalimumab,351(a),40MG/0.8ML,Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,4/24/2013,-,,322,Supplement,1889,011,CDER,,,,,10/16/2025
,BioMarin Pharmaceutical Inc.,125058,Aldurazyme,laronidase,351(a),2.9MG/5ML (0.58MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/30/2003,-,,,Original,1649,001,CDER,,,,,4/30/2010
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125062,Octagam,Immune Globulin Intravenous (Human),351(a),5% 5.0G,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,5/21/2004,,,0,Original,1646,001,CBER,9/11/1981,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125062,Octagam,Immune Globulin Intravenous (Human),351(a),5% 1.0G,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,5/21/2004,,,0,Original,1646,002,CBER,9/11/1981,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125062,Octagam,Immune Globulin Intravenous (Human),351(a),5%  10G,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,5/21/2004,,,0,Original,1646,003,CBER,9/11/1981,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125062,Octagam,Immune Globulin Intravenous (Human),351(a),5%  2.5G,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,5/21/2004,,,0,Original,1646,004,CBER,9/11/1981,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125062,Octagam,Immune Globulin Intravenous (Human),351(a),5%  25G,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,3/26/2007,,,124,Supplement,1646,005,CBER,9/11/1981,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125062,Octagam,Immune Globulin Intravenous (Human),351(a),10% 20G,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,7/11/2014,,,234,Supplement,1646,006,CBER,9/11/1981,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125062,Octagam,Immune Globulin Intravenous (Human),351(a),10% 5G,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,7/11/2014,,,234,Supplement,1646,007,CBER,9/11/1981,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125062,Octagam,Immune Globulin Intravenous (Human),351(a),10% 2G,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,7/11/2014,,,234,Supplement,1646,008,CBER,9/11/1981,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125062,Octagam,Immune Globulin Intravenous (Human),351(a),10% 10G,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,7/11/2014,,,234,Supplement,1646,009,CBER,9/11/1981,,,,
,Baxalta US Inc.,125063,Advate,"Antihemophilic Factor (Recombinant), Plasma/Albumin Free Method",351(a),1500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/25/2003,,,0,Original,2020,001,CBER,7/25/2003,,,,
,Baxalta US Inc.,125063,Advate,"Antihemophilic Factor (Recombinant), Plasma/Albumin Free Method",351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/25/2003,,,0,Original,2020,002,CBER,7/25/2003,,,,
,Baxalta US Inc.,125063,Advate,"Antihemophilic Factor (Recombinant), Plasma/Albumin Free Method",351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/25/2003,,,0,Original,2020,003,CBER,7/25/2003,,,,
,Baxalta US Inc.,125063,Advate,"Antihemophilic Factor (Recombinant), Plasma/Albumin Free Method",351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/25/2003,,,0,Original,2020,004,CBER,7/25/2003,,,,
,Baxalta US Inc.,125063,Advate,"Antihemophilic Factor (Recombinant), Plasma/Albumin Free Method",351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/12/2006,,,135,Supplement,2020,005,CBER,7/25/2003,,,,
,Baxalta US Inc.,125063,Advate,"Antihemophilic Factor (Recombinant), Plasma/Albumin Free Method",351(a),3000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/3/2007,,,279,Supplement,2020,006,CBER,7/25/2003,,,,
,Baxalta US Inc.,125063,Advate,"Antihemophilic Factor (Recombinant), Plasma/Albumin Free Method",351(a),"4,000IU",For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/12/2012,,,948,Supplement,2020,007,CBER,7/25/2003,,,,
,CSL Behring AG,125070,Rhophylac,Rho(D) Immune Globulin Intravenous (Human),351(a),1500IU/ML,Injection,"Intramuscular, Intravenous",Pre-Filled Syringe,Rx,Licensed,2/12/2004,,,0,Original,1766,001,CBER,3/24/1995,,,,
,"Genentech, Inc.",125075,Raptiva,efalizumab,351(a),125MG,Injection,Subcutaneous,Single-Dose Vial,Disc,Voluntarily Revoked,10/27/2003,-,,,,1048,001,CDER,,,,,
,"Instituto Grifols, S.A.",125077,"Flebogamma, Flebogamma 5%, Flebogamma 5% Dif",Immune Globulin Intravenous (Human),351(a),"5% .5,2.5, 5,10,20G",Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/15/2003,,,0,Original,1181,001,CBER,9/11/1981,,,,
,"Instituto Grifols, S.A.",125077,"Flebogamma, Flebogamma 5%, Flebogamma 5% Dif",Immune Globulin Intravenous (Human),351(a),"10%  5,10,20G",Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/27/2010,,,146,Supplement,1181,002,CBER,9/11/1981,,,,
,CSL Behring LLC,125078,Zemaira,Alpha-1-Proteinase Inhibitor (Human),351(a),1000MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/8/2003,,,0,Original,1767,001,CBER,12/2/1987,,,,
,CSL Behring LLC,125078,Zemaira,Alpha-1-Proteinase Inhibitor (Human),351(a),4000MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/16/2019,,,818,Supplement,1767,002,CBER,12/2/1987,,,,
,CSL Behring LLC,125078,Zemaira,Alpha-1-Proteinase Inhibitor (Human),351(a),5000MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/16/2019,,,818,Supplement,1767,003,CBER,12/2/1987,,,,
,"Hoffmann-La Roche, Inc. c/o Genentech, Inc.",125083,Pegasys Copegus Combination Pack,peginterferon alfa-2a and ribavirin,351(a),180MCG/0.5ML & 800MG,,,,Disc,Voluntarily Revoked,6/4/2004,-,,,Original,0136,001,CDER,,,,,
